run	Vout
7.360000000000000e+002	5.026527e+000
7.370000000000000e+002	4.979806e+000
7.380000000000000e+002	4.996300e+000
7.390000000000000e+002	5.009224e+000
7.400000000000000e+002	5.005065e+000
7.410000000000000e+002	4.994103e+000
7.420000000000000e+002	5.025337e+000
7.430000000000000e+002	4.972946e+000
7.440000000000000e+002	5.018394e+000
7.450000000000000e+002	5.026181e+000
7.460000000000000e+002	4.996756e+000
7.470000000000000e+002	4.998302e+000
7.480000000000000e+002	5.014798e+000
7.490000000000000e+002	5.002806e+000
7.500000000000000e+002	4.978006e+000
7.510000000000000e+002	5.009482e+000
7.520000000000000e+002	4.965296e+000
7.530000000000000e+002	5.002855e+000
7.540000000000000e+002	5.011565e+000
7.550000000000000e+002	5.007858e+000
7.560000000000000e+002	4.987252e+000
7.570000000000000e+002	4.976358e+000
7.580000000000000e+002	5.027184e+000
7.590000000000000e+002	5.027647e+000
7.600000000000000e+002	4.994280e+000
7.610000000000000e+002	4.987252e+000
7.620000000000000e+002	5.028563e+000
7.630000000000000e+002	4.966807e+000
7.640000000000000e+002	4.970112e+000
7.650000000000000e+002	4.980967e+000
7.660000000000000e+002	5.004017e+000
7.670000000000000e+002	4.991590e+000
7.680000000000000e+002	5.017485e+000
7.690000000000000e+002	4.977427e+000
7.700000000000000e+002	5.014812e+000
7.710000000000000e+002	4.967768e+000
7.720000000000000e+002	5.033623e+000
7.730000000000000e+002	4.989592e+000
7.740000000000000e+002	5.005779e+000
7.750000000000000e+002	5.016124e+000
7.760000000000000e+002	5.007774e+000
7.770000000000000e+002	4.965845e+000
7.780000000000000e+002	4.992156e+000
7.790000000000000e+002	4.992000e+000
7.800000000000000e+002	4.996665e+000
7.810000000000000e+002	5.008181e+000
7.820000000000000e+002	5.021919e+000
7.830000000000000e+002	4.992338e+000
7.840000000000000e+002	5.023243e+000
7.850000000000000e+002	5.015184e+000
7.860000000000000e+002	5.011338e+000
7.870000000000000e+002	5.034341e+000
7.880000000000000e+002	5.001110e+000
7.890000000000000e+002	4.999860e+000
7.900000000000000e+002	5.008224e+000
7.910000000000000e+002	5.012782e+000
7.920000000000000e+002	5.033092e+000
7.930000000000000e+002	4.982963e+000
7.940000000000000e+002	4.977425e+000
7.950000000000000e+002	4.978599e+000
7.960000000000000e+002	5.036652e+000
7.970000000000000e+002	5.010364e+000
7.980000000000000e+002	5.012967e+000
7.990000000000000e+002	4.995820e+000
8.000000000000000e+002	5.041665e+000
8.010000000000000e+002	4.996496e+000
8.020000000000000e+002	4.974926e+000
8.030000000000000e+002	4.971600e+000
8.040000000000000e+002	5.016148e+000
8.050000000000000e+002	4.992489e+000
8.060000000000000e+002	5.000644e+000
8.070000000000000e+002	5.011426e+000
8.080000000000000e+002	4.963934e+000
8.090000000000000e+002	4.978489e+000
8.100000000000000e+002	4.992248e+000
8.110000000000000e+002	4.999653e+000
8.120000000000000e+002	5.000333e+000
8.130000000000000e+002	4.981935e+000
8.140000000000000e+002	4.977787e+000
8.150000000000000e+002	5.005290e+000
8.160000000000000e+002	5.000352e+000
8.170000000000000e+002	4.970763e+000
8.180000000000000e+002	4.997804e+000
8.190000000000000e+002	4.962247e+000
8.200000000000000e+002	4.973400e+000
8.210000000000000e+002	4.971341e+000
8.220000000000000e+002	5.017652e+000
8.230000000000000e+002	4.974696e+000
8.240000000000000e+002	5.012055e+000
8.250000000000000e+002	5.010814e+000
8.260000000000000e+002	5.013665e+000
8.270000000000000e+002	4.997623e+000
8.280000000000000e+002	5.017002e+000
8.290000000000000e+002	4.985965e+000
8.300000000000000e+002	4.985260e+000
8.310000000000000e+002	4.992632e+000
8.320000000000000e+002	4.995680e+000
8.330000000000000e+002	5.005692e+000
8.340000000000000e+002	5.041602e+000
8.350000000000000e+002	5.007777e+000
8.360000000000000e+002	5.036513e+000
8.370000000000000e+002	5.008743e+000
8.380000000000000e+002	5.012788e+000
8.390000000000000e+002	4.983610e+000
8.400000000000000e+002	5.008368e+000
8.410000000000000e+002	5.007449e+000
8.420000000000000e+002	4.987395e+000
8.430000000000000e+002	5.033247e+000
8.440000000000000e+002	5.034869e+000
8.450000000000000e+002	5.004779e+000
8.460000000000000e+002	5.023602e+000
8.470000000000000e+002	4.998204e+000
8.480000000000000e+002	4.992865e+000
8.490000000000000e+002	4.987916e+000
8.500000000000000e+002	4.986058e+000
8.510000000000000e+002	5.028427e+000
8.520000000000000e+002	4.987970e+000
8.530000000000000e+002	4.996461e+000
8.540000000000000e+002	5.008183e+000
8.550000000000000e+002	4.988219e+000
8.560000000000000e+002	5.002504e+000
8.570000000000000e+002	5.014253e+000
8.580000000000000e+002	4.977411e+000
8.590000000000000e+002	4.986311e+000
8.600000000000000e+002	5.020375e+000
8.610000000000000e+002	4.988895e+000
8.620000000000000e+002	4.998868e+000
8.630000000000000e+002	4.981584e+000
8.640000000000000e+002	5.025890e+000
8.650000000000000e+002	4.973082e+000
8.660000000000000e+002	4.980176e+000
8.670000000000000e+002	5.013357e+000
8.680000000000000e+002	4.978929e+000
8.690000000000000e+002	4.994345e+000
8.700000000000000e+002	4.994781e+000
8.710000000000000e+002	5.007190e+000
8.720000000000000e+002	5.012649e+000
8.730000000000000e+002	4.996251e+000
8.740000000000000e+002	4.967459e+000
8.750000000000000e+002	5.005022e+000
8.760000000000000e+002	5.009125e+000
8.770000000000000e+002	5.007742e+000
8.780000000000000e+002	4.986776e+000
8.790000000000000e+002	5.020616e+000
8.800000000000000e+002	4.997509e+000
8.810000000000000e+002	5.035228e+000
8.820000000000000e+002	4.991446e+000
8.830000000000000e+002	4.970057e+000
8.840000000000000e+002	4.979187e+000
8.850000000000000e+002	4.981162e+000
8.860000000000000e+002	5.032392e+000
8.870000000000000e+002	4.977951e+000
8.880000000000000e+002	5.026050e+000
8.890000000000000e+002	4.986876e+000
8.900000000000000e+002	5.009089e+000
8.910000000000000e+002	4.956590e+000
8.920000000000000e+002	5.005332e+000
8.930000000000000e+002	4.999654e+000
8.940000000000000e+002	4.981245e+000
8.950000000000000e+002	5.012200e+000
8.960000000000000e+002	4.979049e+000
8.970000000000000e+002	5.017320e+000
8.980000000000000e+002	5.006118e+000
8.990000000000000e+002	5.025392e+000
9.000000000000000e+002	5.027246e+000
9.010000000000000e+002	5.004965e+000
9.020000000000000e+002	4.999518e+000
9.030000000000000e+002	5.006812e+000
9.040000000000000e+002	4.998149e+000
9.050000000000000e+002	4.988262e+000
9.060000000000000e+002	4.972895e+000
9.070000000000000e+002	4.976948e+000
9.080000000000000e+002	4.982175e+000
9.090000000000000e+002	4.971722e+000
9.100000000000000e+002	4.995262e+000
9.110000000000000e+002	5.021923e+000
9.120000000000000e+002	4.960536e+000
9.130000000000000e+002	4.980960e+000
9.140000000000000e+002	5.029152e+000
9.150000000000000e+002	4.974525e+000
9.160000000000000e+002	4.980524e+000
9.170000000000000e+002	5.031681e+000
9.180000000000000e+002	4.993261e+000
9.190000000000000e+002	5.018715e+000
9.200000000000000e+002	5.003885e+000
9.210000000000000e+002	5.021674e+000
9.220000000000000e+002	4.998597e+000
9.230000000000000e+002	4.970547e+000
9.240000000000000e+002	5.031049e+000
9.250000000000000e+002	4.999344e+000
9.260000000000000e+002	5.010327e+000
9.270000000000000e+002	5.034153e+000
9.280000000000000e+002	5.001236e+000
9.290000000000000e+002	5.006535e+000
9.300000000000000e+002	4.984387e+000
9.310000000000000e+002	4.981297e+000
9.320000000000000e+002	4.965281e+000
9.330000000000000e+002	4.996519e+000
9.340000000000000e+002	5.029720e+000
9.350000000000000e+002	5.007159e+000
9.360000000000000e+002	4.986452e+000
9.370000000000000e+002	4.976671e+000
9.380000000000000e+002	4.994099e+000
9.390000000000000e+002	5.011158e+000
9.400000000000000e+002	4.962839e+000
9.410000000000000e+002	5.027440e+000
9.420000000000000e+002	4.976716e+000
9.430000000000000e+002	5.002047e+000
9.440000000000000e+002	4.978637e+000
9.450000000000000e+002	4.993343e+000
9.460000000000000e+002	5.014454e+000
9.470000000000000e+002	5.028642e+000
9.480000000000000e+002	5.026494e+000
9.490000000000000e+002	5.003374e+000
9.500000000000000e+002	4.993459e+000
9.510000000000000e+002	4.984746e+000
9.520000000000000e+002	5.007833e+000
9.530000000000000e+002	5.012115e+000
9.540000000000000e+002	4.986310e+000
9.550000000000000e+002	4.990624e+000
9.560000000000000e+002	5.006716e+000
9.570000000000000e+002	4.968874e+000
9.580000000000000e+002	4.963692e+000
9.590000000000000e+002	4.997277e+000
9.600000000000000e+002	5.039188e+000
9.610000000000000e+002	5.009211e+000
9.620000000000000e+002	5.030445e+000
9.630000000000000e+002	4.967829e+000
9.640000000000000e+002	4.977408e+000
9.650000000000000e+002	5.024898e+000
9.660000000000000e+002	4.988068e+000
9.670000000000000e+002	4.982793e+000
9.680000000000000e+002	4.998863e+000
9.690000000000000e+002	5.005180e+000
9.700000000000000e+002	4.971009e+000
9.710000000000000e+002	4.969800e+000
9.720000000000000e+002	5.010486e+000
9.730000000000000e+002	5.005629e+000
9.740000000000000e+002	4.958863e+000
9.750000000000000e+002	5.010444e+000
9.760000000000000e+002	4.998163e+000
9.770000000000000e+002	4.990880e+000
9.780000000000000e+002	5.012376e+000
9.790000000000000e+002	5.019449e+000
9.800000000000000e+002	5.000715e+000
9.810000000000000e+002	4.952390e+000
9.820000000000000e+002	4.985504e+000
9.830000000000000e+002	5.000949e+000
9.840000000000000e+002	5.009190e+000
9.850000000000000e+002	5.001827e+000
9.860000000000000e+002	5.012501e+000
9.870000000000000e+002	4.978588e+000
9.880000000000000e+002	4.990986e+000
9.890000000000000e+002	4.988826e+000
9.900000000000000e+002	5.019054e+000
9.910000000000000e+002	5.000901e+000
9.920000000000000e+002	4.989474e+000
9.930000000000000e+002	4.993617e+000
9.940000000000000e+002	5.009170e+000
9.950000000000000e+002	4.972242e+000
9.960000000000000e+002	4.997376e+000
9.970000000000000e+002	4.995974e+000
9.980000000000000e+002	4.977160e+000
9.990000000000000e+002	5.008208e+000
1.000000000000000e+003	5.007019e+000
